Dataset,Split Num,Optimized validation AUC,Optimized test AUC,Ideal test AUC,Optimized num samples,Ideal num samples
abalone19,5,0.9406370656370656,0.49921497584541064,0.7651570048309179,63,3625
abalone19,6,0.9782818532818534,0.5383454106280193,0.7904589371980677,266,3173
abalone19,7,0.9541505791505791,0.7079710144927536,0.8843599033816425,63,3574
abalone19,8,0.924469111969112,0.5431763285024155,0.9096618357487922,225,10
abalone19,9,0.9037162162162162,0.5829710144927536,0.8903381642512077,131,6
abalone19,10,0.958011583011583,0.5805555555555555,0.8125603864734299,70,7
abalone19,11,0.9507722007722008,0.5723429951690822,0.8208937198067633,29,67
abalone19,12,0.9420849420849421,0.5704106280193237,0.7641908212560387,58,3311
abalone19,13,0.9300193050193051,0.7347222222222223,0.7967391304347826,79,66
abalone19,14,0.9107142857142857,0.6591787439613527,0.8408816425120773,14,11
abalone19,15,0.9348455598455598,0.6102053140096618,0.7998188405797102,66,11
abalone19,16,0.9695945945945945,0.5805555555555555,0.8616545893719807,107,2928
abalone19,17,0.9046814671814671,0.5335144927536232,0.8529589371980677,46,16
abalone19,18,0.9531853281853282,0.6391908212560387,0.7967391304347826,58,23
abalone19,19,0.9647683397683398,0.45845410628019323,0.72506038647343,77,15
abalone19,20,0.9700772200772201,0.5945652173913043,0.8714975845410629,256,10
abalone19,21,0.984073359073359,0.5383454106280193,0.7511473429951692,171,3382
abalone19,22,0.9642857142857143,0.6396739130434783,0.9202898550724637,164,10
abalone19,23,0.867519305019305,0.671256038647343,0.7682367149758453,22,16
abalone19,24,0.9046814671814671,0.7205314009661836,0.9004830917874396,74,9
abalone19,25,0.9657335907335907,0.534963768115942,0.8623188405797102,313,9
abalone19,26,0.9222972972972974,0.4711956521739131,0.8631038647342996,33,3311
abalone19,27,0.8967181467181466,0.7677536231884058,0.8373188405797101,11,3319
abalone19,28,0.9628378378378378,0.7772342995169081,0.8375,150,6
abalone19,29,0.9666988416988417,0.5224033816425121,0.7812801932367149,50,17
abalone19,30,0.9633204633204633,0.5151570048309179,0.7896739130434783,126,12
abalone9-18,0,0.9912790697674418,0.7739884393063584,0.8517341040462427,79,9
abalone9-18,1,0.9709302325581396,0.6210982658959537,0.8575144508670519,84,153
abalone9-18,2,0.9883720930232558,0.7210982658959538,0.8430635838150289,118,152
