Dataset,Split Num,Optimized validation AUC,Optimized test AUC,Ideal test AUC,Optimized num samples,Ideal num samples
ecoli-0-1-4-7_vs_2-3-5-6,9,0.9736842105263158,0.7662337662337663,0.8831168831168831,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,10,0.9545454545454545,0.9155844155844156,0.935064935064935,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,11,0.9802631578947368,0.8246753246753248,0.8896103896103896,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,12,0.9802631578947368,0.8441558441558443,0.8831168831168831,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,13,0.9805194805194805,0.8896103896103896,0.9090909090909091,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,14,0.935064935064935,0.935064935064935,0.935064935064935,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,15,0.9805194805194805,0.8421052631578948,0.8486842105263158,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,16,0.9671052631578948,0.9545454545454545,0.974025974025974,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,17,0.9934210526315789,0.8896103896103896,0.9025974025974026,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,18,0.9285714285714286,0.8947368421052632,0.9342105263157895,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,19,0.9805194805194805,0.8651315789473685,0.8980263157894737,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,20,0.948051948051948,0.9078947368421052,0.9407894736842105,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,21,0.9736842105263158,0.9285714285714286,0.9285714285714286,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,22,0.974025974025974,0.8831168831168831,0.948051948051948,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,23,0.9671052631578948,0.9545454545454545,0.974025974025974,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,24,0.987012987012987,0.8896103896103896,0.8896103896103896,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,25,0.9805194805194805,0.7532467532467532,0.8506493506493508,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,26,0.948051948051948,0.9210526315789473,0.9210526315789473,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,27,0.974025974025974,0.9605263157894737,0.9605263157894737,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,28,0.974025974025974,0.9415584415584415,0.948051948051948,-1,-1
ecoli-0-1-4-7_vs_2-3-5-6,29,0.974025974025974,0.9025974025974026,0.9025974025974026,-1,-1
